,Unnamed: 0,CASE_NUMBER,CASE_STATUS,CASE_RECEIVED_DATE,DECISION_DATE,EMPLOYER_NAME,PREVAILING_WAGE_SUBMITTED,PREVAILING_WAGE_SUBMITTED_UNIT,PAID_WAGE_SUBMITTED,PAID_WAGE_SUBMITTED_UNIT,JOB_TITLE,WORK_CITY,EDUCATION_LEVEL_REQUIRED,COLLEGE_MAJOR_REQUIRED,EXPERIENCE_REQUIRED_Y_N,EXPERIENCE_REQUIRED_NUM_MONTHS,COUNTRY_OF_CITIZENSHIP,PREVAILING_WAGE_SOC_CODE,PREVAILING_WAGE_SOC_TITLE,WORK_STATE,WORK_STATE_ABBREVIATION,WORK_POSTAL_CODE,FULL_TIME_POSITION_Y_N,VISA_CLASS,PREVAILING_WAGE_PER_YEAR,PAID_WAGE_PER_YEAR,JOB_TITLE_SUBGROUP,order,QOL_Poor,QOL_Average,QOL_High,QOL
1157,1172,I-200-15078-077005,certified,3/19/2015,3/25/2015,AKRAYA INC,85322.0,year,99840.0,year,DATA VISUALIZATON ENGINEER/DATA SCIENTIST,SUNNYVALE,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,California,CA,94085,y,H-1B,85322.0,99840.0,data scientist,51412,,Average,,Average
1158,1173,I-200-14280-482692,certified,10/7/2014,10/14/2014,CITRIX SYSTEMS INC,85322.0,year,95000.0,year,MARKETING SYSTEMS DATA ANALYST,SANTA CLARA,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,California,CA,95054,y,H-1B,85322.0,95000.0,data analyst,51417,,Average,,Average
1159,1174,I-200-15068-161323,certified,3/9/2015,3/13/2015,AKRAYA INC,85322.0,year,90000.0,year,SR. BUSINESS DATA ANALYST,MOUNTAIN VIEW,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,California,CA,94043,y,H-1B,85322.0,90000.0,data analyst,51424,,Average,,Average
1160,1175,I-200-14036-349791,certified,2/10/2014,2/15/2014,NETFLIX INC,85301.0,year,200000.0,year,SENIOR DATA ANALYST,LOS GATOS,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,85301.0,200000.0,data analyst,51469,,Average,,Average
1161,1176,A-14311-23940,certified,11/24/2014,5/12/2015,ADOBE SYSTEMS INCORPORATED,85301.0,year,138536.0,year,DATA SCIENTIST,SAN JOSE,Doctorate,"comp. sci., statistics, engineering mathematics, or rel. fld",n,,SPAIN,15-2041,Statisticians,California,CA,95110.0,,greencard,85301.0,138536.0,data scientist,51470,,Average,,Average
1162,1177,I-200-14070-278896,certified,3/12/2014,3/18/2014,APIGEE CORPORATION,85301.0,year,120000.0,year,DATA SCIENTIST,SAN JOSE,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,85301.0,120000.0,data scientist,51471,,Average,,Average
1163,1178,I-200-14045-488137,certified,2/19/2014,2/25/2014,EMC CORPORATION,85301.0,year,116550.0,year,STATISTICIAN (SENIOR DATA SCIENTIST),PALO ALTO,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,85301.0,116550.0,data scientist,51472,,Average,,Average
1164,1179,I-200-14045-793191,certified,2/19/2014,2/25/2014,EMC CORPORATION,85301.0,year,116550.0,year,STATISTICIAN (SENIOR DATA SCIENTIST),PALO ALTO,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,85301.0,116550.0,data scientist,51473,,Average,,Average
1165,1180,I-200-14045-954143,certified,2/19/2014,2/25/2014,EMC CORPORATION,85301.0,year,116550.0,year,STATISTICIAN (SENIOR DATA SCIENTIST),PALO ALTO,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,85301.0,116550.0,data scientist,51474,,Average,,Average
1166,1181,I-200-14014-867166,certified,1/14/2014,1/21/2014,EMC CORPORATION,85301.0,year,113400.0,year,STATISTICIAN (SENIOR DATA SCIENTIST),PALO ALTO,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,85301.0,113400.0,data scientist,51476,,Average,,Average
1167,1182,I-200-14028-282827,certified,2/1/2014,2/7/2014,EBAY INC,85301.0,year,105000.0,year,DATA SCIENTIST,SAN JOSE,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,85301.0,105000.0,data scientist,51477,,Average,,Average
1168,1183,I-200-13317-714537,certified,11/14/2013,11/20/2013,ACTIVEHOURS INC,85301.0,year,100000.0,year,DATA SCIENTIST,PALO ALTO,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,85301.0,100000.0,data scientist,51478,,Average,,Average
1169,1184,I-200-14068-259537,certified,3/9/2014,3/13/2014,XAD INC,85301.0,year,90000.0,year,DATA SCIENTIST,SUNNYVALE,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,85301.0,90000.0,data scientist,51481,,Average,,Average
1170,1185,I-200-14073-541210,certified,3/14/2014,3/20/2014,AGILONE INC,85301.0,year,88000.0,year,DATA SCIENTIST,MOUNTAIN VIEW,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,85301.0,88000.0,data scientist,51482,,Average,,Average
1171,1186,I-200-14073-562068,certified,3/14/2014,3/20/2014,AGILONE INC,85301.0,year,88000.0,year,DATA SCIENTIST,MOUNTAIN VIEW,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,85301.0,88000.0,data scientist,51483,,Average,,Average
1172,1187,I-200-14059-237762,certified,3/11/2014,3/17/2014,EHARMONY INC,85259.0,year,102000.08,year,DATA SCIENTIST (OPERATIONS RESEARCH ANALYST),SANTA MONICA,,,,,,15-2031,Operations Research Analysts,California,CA,,y,H-1B,85259.0,102000.08,data scientist,51508,,Average,,Average
1173,1188,I-200-13260-739456,certified,9/19/2013,9/30/2013,YAHOO! INC,85259.0,year,86600.0,year,DATA ANALYST (INTERNAL: BUS. PLANNING & OPER. ANAL,BURBANK,,,,,,15-2031,Operations Research Analysts,California,CA,,y,H-1B,85259.0,86600.0,data analyst,51509,,Average,,Average
1174,1189,I-200-13084-311157,certified,3/25/2013,3/29/2013,BEREAN GROUP INTERNATIONALINC,40.98,hour,42.0,hour,SYSTEMS / DATA ANALYST,ROUNDROCK,,,,,,15-1121,Computer Systems Analysts,Texas,TX,,y,H-1B,85238.4,87360.0,data analyst,51511,,Average,,Average
1175,1190,I-200-13151-310434,certified,5/31/2013,6/6/2013,TEKWISSEN LLC,85238.0,year,90000.0,year,COMPUTER SYSTEMS ANALYST (DATA ANALYST),AUSTIN,,,,,,15-1121,Computer Systems Analysts,Texas,TX,,y,H-1B,85238.0,90000.0,data analyst,51517,,Average,,Average
1176,1191,I-200-14160-370829,certified,6/9/2014,6/14/2014,CAPGEMINI US LLC,85200.0,year,92900.0,year,SENIOR CONSULTANT/DATA ANALYST,ATLANTA,,,,,,15-1131,Computer Programmers,Georgia,GA,,y,H-1B,85200.0,92900.0,data analyst,51530,,Average,,Average
1177,1192,I-200-14160-753134,withdrawn,6/9/2014,6/9/2014,CAPGEMINI US LLC,85200.0,year,85200.0,year,SENIOR CONSULTANT/DATA ANALYST,ATLANTA,,,,,,15-1131,Computer Programmers,Georgia,GA,,y,H-1B,85200.0,85200.0,data analyst,51532,,Average,,Average
1178,1193,I-200-15058-444247,certified,3/6/2015,3/12/2015,AT&T SERVICES INC,85072.0,year,88000.0,year,SENIOR SPECIALIST-BIG DATA SOFTWARE ENGINEER,PLANO,,,,,,15-1133,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",Texas,TX,75075,y,H-1B,85072.0,88000.0,software engineer,51582,,Average,,Average
1179,1194,I-200-14136-432186,certified,5/16/2014,5/22/2014,AT&T SERVICES INC,85030.0,year,97000.0,year,PROFESSIONAL BIG DATA SOFTWARE ENGINEER,PLANO,,,,,,15-1133,"Software Developers, Systems Software",Texas,TX,,y,H-1B,85030.0,97000.0,software engineer,51614,,Average,,Average
1180,1195,I-200-14136-383790,certified,5/16/2014,5/22/2014,AT&T SERVICES INC,85030.0,year,94000.0,year,PROFESSIONAL BIG DATA SOFTWARE ENGINEER,PLANO,,,,,,15-1133,"Software Developers, Systems Software",Texas,TX,,y,H-1B,85030.0,94000.0,software engineer,51615,,Average,,Average
1181,1196,I-200-14069-350101,certified,3/10/2014,3/14/2014,MYFITNESSPAL INC,85030.0,year,90000.0,year,MATHEMATICAL DATA SCIENTIST,SAN FRANCISCO,,,,,,15-2021,Mathematicians,California,CA,,y,H-1B,85030.0,90000.0,data scientist,51622,,Average,,Average
1182,1197,I-200-15042-487275,certified,2/11/2015,2/18/2015,CCC INFORMATION SERVICES INC,84906.0,year,84906.0,year,SENIOR DATA WAREHOUSE SOFTWARE ENGINEER,CHICAGO,,,,,,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",Illinois,IL,60654,y,H-1B,84906.0,84906.0,software engineer,52016,,Average,,Average
1183,1198,I-200-13085-154876,withdrawn,3/26/2013,3/26/2013,T3C INC DBA RETAIL SOLUTIONS INC,84844.0,year,105000.0,year,DATA SCIENTIST (STATISTICIAN),MOUNTAIN VIEW,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,84844.0,105000.0,data scientist,52126,,Average,,Average
1184,1199,I-200-12362-848130,certified,12/28/2012,1/4/2013,23ANDME INC,84843.0,year,90000.0,year,DATA SCIENTIST,MOUNTAIN VIEW,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,84843.0,90000.0,data scientist,52133,,Average,,Average
1185,1200,I-200-14163-669958,certified,6/16/2014,6/20/2014,LIFE TECHNOLOGIES CORPORATION,84843.0,year,84843.0,year,SR. QUALITY AND DATA ANALYST,CARLSBAD,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,84843.0,84843.0,data analyst,52137,,Average,,Average
1186,1201,I-200-12265-691501,certified,9/26/2012,10/2/2012,KNACKIT CORP,84802.0,year,100000.0,year,SENIOR SOFTWARE ENGINEER - DATA PROCESSING ARCHITE,PALO ALTO,,,,,,15-1132,"Software Developers, Applications",California,CA,,y,H-1B,84802.0,100000.0,software engineer,52301,,Average,,Average
1187,1202,I-200-14279-321121,certified-withdrawn,10/7/2014,1/16/2015,TRECTO INC,84781.0,year,120000.0,year,CHIEF DATA SCIENTIST,CULVER CITY,,,,,,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",California,CA,90232,y,H-1B,84781.0,120000.0,data scientist,52939,,Average,,Average
1188,1203,I-200-14273-505405,certified,9/30/2014,10/6/2014,PRINCESS CRUISE LINES LTD,84781.0,year,89985.15,year,BUSINESS ANALYST II (PROJECT DATA SERVICES),SANTA CLARITA,,,,,,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",California,CA,91355,y,H-1B,84781.0,89985.15,business analyst,53009,,Average,,Average
1189,1204,I-200-14247-953723,certified,9/4/2014,9/10/2014,CST 2000 LLC,40.69,hour,45.6,hour,BUSINESS ANALYST/DATA ANALYST,BUFFALO,,,,,,15-1121,Computer Systems Analysts,New York,NY,,y,H-1B,84635.2,94848.0,data analyst,53216,,Average,,Average
1190,1205,I-200-13051-839478,certified,2/20/2013,2/26/2013,BIRCHBOX INC,84552.0,year,105000.0,year,DATA SCIENTIST,NEW YORK,,,,,,15-1111,Computer and Information Research Scientists,New York,NY,,y,H-1B,84552.0,105000.0,data scientist,53366,,Average,,Average
1191,1206,I-200-15041-315975,certified,2/10/2015,2/17/2015,SPIREON INC,84365.0,year,100000.0,year,DATA ANALYST,IRVINE,,,,,,15-1141,DATABASE ADMINISTRATORS,California,CA,92606,y,H-1B,84365.0,100000.0,data analyst,53488,,Average,,Average
1192,1207,I-200-14069-539439,certified,3/12/2014,3/18/2014,COMPUTER SCIENCES CORPORATION,84365.0,year,84365.0,year,SENIOR PROFESSIONAL: DATA ANALYST,ROCKVILLE,,,,,,15-1199,"Computer Occupations, All Other",Maryland,MD,,y,H-1B,84365.0,84365.0,data analyst,53495,,Average,,Average
1193,1208,I-200-12303-998520,certified,10/29/2012,11/2/2012,BP AMERICA INC,84344.0,year,130000.0,year,WELL RELIABILITY DATA ANALYST,HOUSTON,,,,,,17-2112,Industrial Engineers,Texas,TX,,y,H-1B,84344.0,130000.0,data analyst,53502,,Average,,Average
1194,1209,I-200-15019-282051,certified,1/21/2015,1/27/2015,MONSANTO COMPANY,84219.0,year,100000.0,year,SENIOR DATA SCIENTIST,CHESTERFIELD,,,,,,19-1029,"BIOLOGICAL SCIENTISTS, ALL OTHER",Missouri,MO,63017,y,H-1B,84219.0,100000.0,data scientist,53663,,Average,,Average
1195,1210,I-200-15084-655157,certified,3/25/2015,3/31/2015,MICROSOFT CORPORATION,84198.0,year,105000.0,year,DATA SCIENTIST,REDMOND,,,,,,15-2021,MATHEMATICIANS,Washington,WA,98052,y,H-1B,84198.0,105000.0,data scientist,53671,,Average,,Average
1196,1211,I-200-14280-063203,certified,10/9/2014,10/16/2014,CAPITAL ONE SERVICES II LLC,84136.0,year,99300.0,year,PRINCIPAL DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,99300.0,data analyst,53741,,Average,,Average
1197,1212,I-200-15028-180020,certified,1/29/2015,2/4/2015,CAPITAL ONE SERVICES LLC,84136.0,year,99300.0,year,PRINCIPAL DATA ANALYST,ARLINGTON,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22201,y,H-1B,84136.0,99300.0,data analyst,53742,,Average,,Average
1198,1213,I-200-15034-623496,certified,2/5/2015,2/11/2015,CAPITAL ONE NATIONAL ASSOCIATION,84136.0,year,85500.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,85500.0,data analyst,53744,,Average,,Average
1199,1214,I-200-15053-101488,certified,2/26/2015,3/4/2015,CAPITAL ONE SERVICES LLC,84136.0,year,85500.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,85500.0,data analyst,53745,,Average,,Average
1200,1215,I-200-14198-743663,certified,7/23/2014,7/29/2014,CAPITAL ONE SERVICES LLC,84136.0,year,85500.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,84136.0,85500.0,data analyst,53746,,Average,,Average
1201,1216,I-200-14206-231395,certified,7/28/2014,8/1/2014,CAPITAL ONE SERVICES LLC,84136.0,year,85500.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,84136.0,85500.0,data analyst,53747,,Average,,Average
1202,1217,I-200-15035-257499,certified,2/5/2015,2/11/2015,CAPITAL ONE SERVICES LLC,84136.0,year,84500.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84500.0,data analyst,53754,,Average,,Average
1203,1218,I-200-14301-283123,certified,10/28/2014,11/3/2014,CAPITAL ONE SERVICES LLC,84136.0,year,84200.0,year,PRINCIPAL DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84200.0,data analyst,53755,,Average,,Average
1204,1219,I-200-14318-603939,certified,11/18/2014,11/24/2014,CAPITAL ONE SERVICES LLC,84136.0,year,84200.0,year,PRINCIPAL DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84200.0,data analyst,53756,,Average,,Average
1205,1220,I-200-14191-961799,certified,8/1/2014,8/7/2014,CAPITAL ONE SERVICES LLC,84136.0,year,84200.0,year,PRINCIPAL DATA ANALYST,MCLEAN,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,84136.0,84200.0,data analyst,53757,,Average,,Average
1206,1221,I-200-14056-783042,certified,1/13/2015,1/20/2015,CAPITAL ONE SERVICES LLC,84136.0,year,84136.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84136.0,data analyst,53758,,Average,,Average
1207,1222,I-200-14294-943906,certified,11/7/2014,11/14/2014,CAPITAL ONE NATIONAL ASSOCIATION,84136.0,year,84136.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84136.0,data analyst,53759,,Average,,Average
1208,1223,I-200-14328-090154,certified,11/25/2014,12/2/2014,CAPITAL ONE SERVICES LLC,84136.0,year,84136.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84136.0,data analyst,53760,,Average,,Average
1209,1224,I-200-15020-950676,certified,1/26/2015,1/30/2015,CAPITAL ONE NATIONAL ASSOCIATION,84136.0,year,84136.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84136.0,data analyst,53761,,Average,,Average
1210,1225,I-200-15025-091249,certified,1/27/2015,2/2/2015,CAPITAL ONE NATIONAL ASSOCIATION,84136.0,year,84136.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84136.0,data analyst,53762,,Average,,Average
1211,1226,I-200-15025-371960,certified,1/28/2015,2/3/2015,CAPITAL ONE NATIONAL ASSOCIATION,84136.0,year,84136.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84136.0,data analyst,53763,,Average,,Average
1212,1227,I-200-15027-185932,certified,1/29/2015,2/4/2015,CAPITAL ONE NATIONAL ASSOCIATION,84136.0,year,84136.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84136.0,data analyst,53764,,Average,,Average
1213,1228,I-200-15035-948317,certified,2/5/2015,2/11/2015,CAPITAL ONE SHAREBUILDER INC,84136.0,year,84136.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84136.0,data analyst,53765,,Average,,Average
1214,1229,I-200-15072-245596,certified,3/18/2015,3/24/2015,CAPITAL ONE NATIONAL ASSOCIATION,84136.0,year,84136.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,22102,y,H-1B,84136.0,84136.0,data analyst,53766,,Average,,Average
1215,1230,I-200-14163-133172,certified,8/7/2014,8/13/2014,CAPITAL ONE SERVICES LLC,84136.0,year,84136.0,year,SENIOR DATA ANALYST,MCLEAN,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,84136.0,84136.0,data analyst,53767,,Average,,Average
1216,1231,I-200-14206-992896,certified,7/29/2014,8/4/2014,CAPITAL ONE SERVICES LLC,84136.0,year,84136.0,year,PRINCIPAL DATA ANALYST,MCLEAN,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,84136.0,84136.0,data analyst,53768,,Average,,Average
1217,1232,I-202-14357-741762,certified,1/6/2015,1/12/2015,THREATMETRIX INC,84094.0,year,5769.24,bi-weekly,DATA SCIENTIST,SAN JOSE,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,95113,y,H-1B1 Singapore,84094.0,150000.24,data scientist,53848,,Average,,Average
1218,1233,I-200-15082-216100,certified,3/23/2015,3/27/2015,MICROSOFT CORPORATION,84094.0,year,124000.0,year,DATA SCIENTIST,MOUNTAIN VIEW,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94043,y,H-1B,84094.0,124000.0,data scientist,53850,,Average,,Average
1219,1234,I-200-15041-806584,certified,2/10/2015,2/17/2015,LINKEDIN CORPORATION,84094.0,year,106000.0,year,SENIOR DATA SCIENTIST,MOUNTAIN VIEW,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94043,y,H-1B,84094.0,106000.0,data scientist,53851,,Average,,Average
1220,1235,I-200-15063-562544,certified,3/4/2015,3/10/2015,LINKEDIN CORPORATION,84094.0,year,106000.0,year,SENIOR DATA SCIENTIST,MOUNTAIN VIEW,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94043,y,H-1B,84094.0,106000.0,data scientist,53852,,Average,,Average
1221,1236,I-200-15064-919265,certified,3/5/2015,3/11/2015,LINKEDIN CORPORATION,84094.0,year,106000.0,year,SENIOR DATA SCIENTIST,SUNNYVALE,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94085,y,H-1B,84094.0,106000.0,data scientist,53853,,Average,,Average
1222,1237,I-200-15068-689117,certified,3/9/2015,3/13/2015,LINKEDIN CORPORATION,84094.0,year,106000.0,year,SENIOR DATA SCIENTIST,MOUNTAIN VIEW,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94043,y,H-1B,84094.0,106000.0,data scientist,53854,,Average,,Average
1223,1238,I-200-15050-430910,certified,2/19/2015,2/25/2015,LINKEDIN CORPORATION,84094.0,year,93000.0,year,DATA SCIENTIST,MOUNTAIN VIEW,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94043,y,H-1B,84094.0,93000.0,data scientist,53859,,Average,,Average
1224,1239,I-200-15063-432857,certified,3/4/2015,3/10/2015,LINKEDIN CORPORATION,84094.0,year,93000.0,year,DATA SCIENTIST,MOUNTAIN VIEW,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94043,y,H-1B,84094.0,93000.0,data scientist,53860,,Average,,Average
1225,1240,I-200-15065-481115,certified,3/6/2015,3/12/2015,LINKEDIN CORPORATION,84094.0,year,93000.0,year,DATA SCIENTIST - DECISION SCIENCES PLATFORMS,MOUNTAIN VIEW,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94043,y,H-1B,84094.0,93000.0,data scientist,53861,,Average,,Average
1226,1241,I-200-15068-698953,certified,3/9/2015,3/13/2015,LINKEDIN CORPORATION,84094.0,year,93000.0,year,DATA SCIENTIST,MOUNTAIN VIEW,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94043,y,H-1B,84094.0,93000.0,data scientist,53862,,Average,,Average
1227,1242,I-200-15064-494949,certified,3/5/2015,3/11/2015,LINKEDIN CORPORATION,84094.0,year,86000.0,year,DATA SCIENTIST - SECURITY,MOUNTAIN VIEW,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94043,y,H-1B,84094.0,86000.0,data scientist,53863,,Average,,Average
1228,1243,I-200-15071-946355,certified,3/12/2015,3/18/2015,GROUPON INC,84094.0,year,85000.0,year,DATA SCIENTIST,PALO ALTO,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94306,y,H-1B,84094.0,85000.0,data scientist,53865,,Average,,Average
1229,1244,I-200-15030-706304,certified,2/3/2015,2/9/2015,FIREEYE INC,84094.0,year,84094.0,year,DATA SCIENTIST,MILPITAS,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,95035,y,H-1B,84094.0,84094.0,data scientist,53866,,Average,,Average
1230,1245,I-200-15076-180587,withdrawn,3/17/2015,3/23/2015,QUANTIPLY CORPORATION,84094.0,year,84094.0,year,ASSOCIATE DATA SCIENTIST,PALO ALTO,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94304,y,H-1B,84094.0,84094.0,data scientist,53867,,Average,,Average
1231,1246,I-200-15077-283932,certified,3/18/2015,3/24/2015,QUANTIPLY CORPORATION,84094.0,year,84094.0,year,ASSOCIATE DATA SCIENTIST,PALO ALTO,,,,,,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,California,CA,94304,y,H-1B,84094.0,84094.0,data scientist,53868,,Average,,Average
1232,1247,I-200-15040-933728,certified-withdrawn,2/18/2015,3/12/2015,ZILLOW INC,84032.0,year,98940.0,year,DATA ANALYST,SEATTLE,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,Washington,WA,98101,y,H-1B,84032.0,98940.0,data analyst,53891,,Average,,Average
1233,1248,I-200-15062-208298,certified,3/3/2015,3/9/2015,CONCUR TECHNOLOGIES INC,84032.0,year,90000.0,year,DATA ANALYST II,BELLEVUE,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,Washington,WA,98004,y,H-1B,84032.0,90000.0,data analyst,53897,,Average,,Average
1234,1249,I-200-14028-265638,certified,1/28/2014,2/4/2014,FACEBOOK INC,83896.0,year,110000.0,year,DECISION SUPPORT DATA ANALYST,MENLO PARK,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,83896.0,110000.0,data analyst,54004,,Average,,Average
1235,1250,I-200-14086-187156,certified-withdrawn,3/27/2014,2/20/2015,SLK AMERICA INC,83866.0,year,83866.0,year,DATA ANALYST,BUFFALO,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,New York,NY,14203,y,H-1B,83866.0,83866.0,data analyst,54057,,Average,,Average
1236,1251,I-200-15037-254706,certified,2/11/2015,2/18/2015,DISCOVER PRODUCTS INC,83866.0,year,83866.0,year,TABLEAU BI DEVELOPER AND DATA ANALYST,RIVERWOODS,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,Illinois,IL,60015,y,H-1B,83866.0,83866.0,data analyst,54058,,Average,,Average
1237,1252,I-200-14041-377516,certified,2/10/2014,2/15/2014,WAL-MART ASSOCIATES INC,83845.0,year,150000.0,year,DATA SCIENTIST,SAN BRUNO,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,83845.0,150000.0,data scientist,54085,,Average,,Average
1238,1253,I-200-13218-305981,certified,8/6/2013,8/12/2013,RANDSTAD TECHNOLOGIES LP,83845.0,year,115000.0,year,BUSINESS DATA ANALYST,SAN FRANCISCO,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,83845.0,115000.0,data analyst,54089,,Average,,Average
1239,1254,I-200-13211-900188,certified,7/30/2013,8/5/2013,SNEAKPEEQ INC,83845.0,year,95000.0,year,DATA ANALYST,SAN FRANCISCO,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,83845.0,95000.0,data analyst,54113,,Average,,Average
1240,1255,I-200-14029-763437,withdrawn,1/29/2014,2/3/2015,INTUIT INC,83845.0,year,91054.0,year,TECHNICAL DATA ANALYST,MENLO PARK,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,California,CA,94025,y,H-1B,83845.0,91054.0,data analyst,54118,,Average,,Average
1241,1256,I-200-14076-630445,certified,3/19/2014,3/25/2014,INFLECTION LLC,83845.0,year,90000.0,year,DATA ANALYST,REDWOOD CITY,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,83845.0,90000.0,data analyst,54123,,Average,,Average
1242,1257,I-200-14078-955669,certified,3/19/2014,3/25/2014,INFLECTION LLC,83845.0,year,90000.0,year,DATA ANALYST,REDWOOD CITY,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,83845.0,90000.0,data analyst,54124,,Average,,Average
